repo_url,commit_hash,model_file_path,serialization_format,message,author,date
openai-community/gpt2,909a290700bd99135e67c64eefc166960b67cfd2,openai-community/gpt2/model.safetensors,safetensors,"Convert weights to .safetensors (#6)


- Convert weights to .safetensors (f0946a6b3259a3bb628d54f1045cb64ee6dc4176)",Julien Chaumond,2022-09-29 11:22:02
openai-community/gpt2,ddceb78da86f790fe92fa1d04b0a52a2df61d688,openai-community/gpt2/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-23 15:49:59
openai-community/gpt2,a49587dac8c9270baeae35d7acdc1d1b9bce00b5,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-02-18 05:36:15
openai-community/gpt2-xl,b81cf803a4e4e809062586ac620a06e65d9e20b6,openai-community/gpt2-xl/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#5)


- Adding `safetensors` variant of this model (fcf4dcd648429c5e528b7c684bf0ccf74d0110c4)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Lysandre,2023-10-23 09:09:53
openai-community/gpt2-xl,5f366f8c66334fa6859cc370feeb8dfdc9d8c6fa,openai-community/gpt2-xl/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2020-03-13 14:01:19
openai-community/gpt2-xl,96efdb14467c7d6bdbd49f6c6fbeeb273992cb4c,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-11-05 13:01:40
openai-community/gpt2-medium,f65d4965d1221eff2bcf34f53a2ba12120e18f24,openai-community/gpt2-medium/onnx/decoder_model.onnx,ONNX,"Adding ONNX file of this model (#9)


- Adding ONNX file of this model (27b27873f195001365fb7b45c770f6e987540a56)",Félix Marty,2023-06-29 22:23:32
openai-community/gpt2-medium,f65d4965d1221eff2bcf34f53a2ba12120e18f24,openai-community/gpt2-medium/onnx/decoder_model_merged.onnx,ONNX,"Adding ONNX file of this model (#9)


- Adding ONNX file of this model (27b27873f195001365fb7b45c770f6e987540a56)",Félix Marty,2023-06-29 22:23:32
openai-community/gpt2-medium,f65d4965d1221eff2bcf34f53a2ba12120e18f24,openai-community/gpt2-medium/onnx/decoder_with_past_model.onnx,ONNX,"Adding ONNX file of this model (#9)


- Adding ONNX file of this model (27b27873f195001365fb7b45c770f6e987540a56)",Félix Marty,2023-06-29 22:23:32
openai-community/gpt2-medium,425b0cc90498ac177aa51ba07be26fc2fea6af9d,openai-community/gpt2-medium/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#5)


- Adding `safetensors` variant of this model (324159f8fc4af768042b85cb32f0117fdf90482f)


Co-authored-by: Nicolas Patry <Narsil@users.noreply.huggingface.co>",Sylvain Gugger,2023-02-22 03:46:35
openai-community/gpt2-medium,5117318437e85b96fdd67c3b7de6e07bbe4132b6,openai-community/gpt2-medium/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-23 15:49:57
openai-community/gpt2-medium,7b1001843859679721b429be0a39c5ef434f498c,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-05-08 15:05:02
openai-community/gpt2-large,97935fc1a406f447320c3db70fe9e9875dca2595,openai-community/gpt2-large/onnx/decoder_model.onnx,ONNX,"Adding ONNX file of this model (#6)


- Adding ONNX file of this model (01d723fe173e12e94b98aedefdf8c8eeb195dd2e)",Félix Marty,2023-06-29 22:33:40
openai-community/gpt2-large,97935fc1a406f447320c3db70fe9e9875dca2595,openai-community/gpt2-large/onnx/decoder_model_merged.onnx,ONNX,"Adding ONNX file of this model (#6)


- Adding ONNX file of this model (01d723fe173e12e94b98aedefdf8c8eeb195dd2e)",Félix Marty,2023-06-29 22:33:40
openai-community/gpt2-large,97935fc1a406f447320c3db70fe9e9875dca2595,openai-community/gpt2-large/onnx/decoder_with_past_model.onnx,ONNX,"Adding ONNX file of this model (#6)


- Adding ONNX file of this model (01d723fe173e12e94b98aedefdf8c8eeb195dd2e)",Félix Marty,2023-06-29 22:33:40
openai-community/gpt2-large,212095d5832abbf9926672e1c1e8d14312a3be20,openai-community/gpt2-large/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (e3395fc8f57604b82ce8444014e409c08e033f31)


Co-authored-by: Nicolas Patry <Narsil@users.noreply.huggingface.co>",Sylvain Gugger,2023-02-22 03:46:24
openai-community/gpt2-large,3c0ebb8824307859da54978de235e4a6102c387b,openai-community/gpt2-large/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-23 15:49:14
openai-community/gpt2-large,7c42711c9c08c5b7c3e4f0193b39138ad23c2760,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-08-20 20:28:36
distilbert/distilroberta-base,d5411c3ee9e1793fd9ef58390b40a80a4c10df32,distilbert/distilroberta-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (5cbd7d214707beb941608d50e734179140c5f93f)


Co-authored-by: Nicolas Patry <Narsil@users.noreply.huggingface.co>",Lysandre,2022-11-16 18:22:40
distilbert/distilroberta-base,94d8c638510cc3cbfca9a51adb992758d89ee42d,distilbert/distilroberta-base/pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-10-17 15:12:53
distilbert/distilroberta-base,1f54906c597f1093facd2c9e07a4203e763ab5b5,tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-10-17 15:12:53
distilbert/distilgpt2,38cc92ec43315abd5136313225e95acc5986876c,distilbert/distilgpt2/coreml/text-generation/float32_model.mlpackage/Data/com.apple.CoreML/weights/weight.bin,undetermined,"Add Core ML conversion (#10)


- Add Core ML conversion (da7a025bb8bec96ea621071459891f8510e087ee)",Pedro Cuenca,2023-04-29 08:24:21
distilbert/distilgpt2,ee0b29d316a6a55fd15c50c4a97aca80ab4dd66a,distilbert/distilgpt2/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#7)


- Adding `safetensors` variant of this model (4244ff61fb228ec942af0d72c89fedc9bc5faa31)


Co-authored-by: Nicolas Patry <Narsil@users.noreply.huggingface.co>",Lysandre,2022-11-14 16:36:02
distilbert/distilgpt2,36840f11cd241c2901d39d2a27c90dca909f9c0c,distilbert/distilgpt2/pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-10-07 12:29:52
distilbert/distilgpt2,b70d85da91b48fc423cd31b15080b572388238dc,tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-10-07 12:29:52
distilbert/distilbert-base-uncased,1c4513b2eedbda136f57676a34eea67aba266e5c,distilbert/distilbert-base-uncased/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#6)


- Adding `safetensors` variant of this model (15e2238f2cd797b3a86485eddbc884f204cfedf0)


Co-authored-by: Nicolas Patry <Narsil@users.noreply.huggingface.co>",Lysandre,2022-11-16 10:16:54
distilbert/distilbert-base-uncased,54625747c4a205b4dd4f2a14a0709eb4382edcb4,distilbert/distilbert-base-uncased/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-24 05:16:21
distilbert/distilbert-base-uncased,00c3efe70d39bd4d70341e7ac77ad94e2d95783f,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-09-19 11:58:20
distilbert/distilbert-base-uncased-distilled-squad,bb133e834d7dab8aa8eb3f04e0435db7a3a1ddc8,distilbert/distilbert-base-uncased-distilled-squad/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#4)


- Adding `safetensors` variant of this model (666b6d18103e59adc641490a8d230378deaa6fb9)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sylvain Gugger,2023-04-06 09:40:56
distilbert/distilbert-base-uncased-distilled-squad,bc2a84b2473de1586525d6bd41faf23cdece1531,distilbert/distilbert-base-uncased-distilled-squad/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-24 05:16:21
distilbert/distilbert-base-uncased-distilled-squad,191e4ac238eae75ddd6222265b86203f2e1d52d2,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-09-19 11:58:20
distilbert/distilbert-base-multilingual-cased,9e90d6dd84b6a2e4d65e4d751baed6cd56578fd3,distilbert/distilbert-base-multilingual-cased/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (dd1a1f492011b5166b40838a60f9480673fc69dd)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sylvain Gugger,2023-04-06 09:40:24
distilbert/distilbert-base-multilingual-cased,67ce44fb14b9e2e97346f65a607a738e0fbaff25,distilbert/distilbert-base-multilingual-cased/model.onnx,ONNX,"Adding ONNX file of this model (#4)


- Adding ONNX file of this model (de1b5fd860d79fa214cc77e374971ceef8a1812d)


Co-authored-by: Alex Mercer <D3v@users.noreply.huggingface.co>",Julien Chaumond,2023-03-22 05:24:43
distilbert/distilbert-base-multilingual-cased,587f2f4e34fbd04aec63b40b57318f1c4cd9e110,distilbert/distilbert-base-multilingual-cased/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-12-05 02:05:34
distilbert/distilbert-base-multilingual-cased,6e549127c9fcb67cb95a6f95ff7856f4b2f02d42,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-12-05 01:22:39
distilbert/distilbert-base-german-cased,a070f5a65373f44a961682692d7748f4a65c3895,distilbert/distilbert-base-german-cased/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (17a0ade7c1bad348bb362c4dc9562ca87c1c2744)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sylvain Gugger,2023-04-06 09:40:31
distilbert/distilbert-base-german-cased,4b758ccbe160bcc69d31cc922d61cce034bafa4c,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-11-19 13:17:26
distilbert/distilbert-base-cased,0dacbb01d604f8adeeb5b87c9339e485ac40d5c0,distilbert/distilbert-base-cased/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#7)


- Adding `safetensors` variant of this model (b8c7b4d024d865db7d183f4cec50c189b49bb3bb)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Lysandre,2023-09-11 16:34:52
distilbert/distilbert-base-cased,4dc145c5bd4fdb672dcded7fdc1efd6c2bc55992,distilbert/distilbert-base-cased/model.onnx,ONNX,"Adding ONNX file of this model (#4)


- Adding ONNX file of this model (1b56d8260adaab5bf2cf0535b2ec625fc9794b69)


Co-authored-by: Hmida <Firas@users.noreply.huggingface.co>",Julien Chaumond,2023-03-28 07:13:32
distilbert/distilbert-base-cased,4ee43e92008ccdd67a27e661e2ded56685b4ed4c,distilbert/distilbert-base-cased/pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2020-02-07 14:16:01
distilbert/distilbert-base-cased,0fe7555909710aa6489baece0c35d8256358a6bf,tf_model.h5,h5/hdf5,Update tf_model.h5,system,2020-02-07 14:16:01
distilbert/distilbert-base-cased-distilled-squad,50ba811384f02cb99cdabe5cdc02f7ddc4f69e10,distilbert/distilbert-base-cased-distilled-squad/openvino_model.bin,undetermined,"Adding OpenVINO file of this model (#8)


- Adding OpenVINO file of this model (9d43c42a81adc298b398df1040010843cc132705)


Co-authored-by: Helena <helenai@users.noreply.huggingface.co>",Ella Charlaix,2023-04-12 08:06:44
distilbert/distilbert-base-cased-distilled-squad,2d81d2eeffc5be1dad0839e48c04dd02952f8606,distilbert/distilbert-base-cased-distilled-squad/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#7)


- Adding `safetensors` variant of this model (20f43298b52210bdeea41ce95e8b8bef84ca709a)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Julien Chaumond,2023-03-21 10:55:59
distilbert/distilbert-base-cased-distilled-squad,22851d03ed73dec03560f25999f30f8106c93478,distilbert/distilbert-base-cased-distilled-squad/pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2020-02-07 14:16:00
distilbert/distilbert-base-cased-distilled-squad,bec8e80b3fa2d0797b23f512ee8ab9b8a1a2411e,tf_model.h5,h5/hdf5,Update tf_model.h5,system,2020-02-07 14:16:00
Salesforce/ctrl,64fe460c1fa0a275173b613009e45917406d4b6f,Salesforce/ctrl/pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2020-05-27 23:00:06
Salesforce/ctrl,0e760e966cb74ccb3ee35b7e1f60df05f4678b57,tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-10-09 11:54:29
almanach/camembert-base,be8cbf7fcc01247489f4dff362aee0443b9a3d86,almanach/camembert-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (28d35c43c163733b290d468362c639f258a9d3f5)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sylvain Gugger,2023-04-06 09:41:41
almanach/camembert-base,083e18f51b32a8aaa5ce4d586b7337b50b64a97a,almanach/camembert-base/tf_model.h5,h5/hdf5,add model,Sylvain Gugger,2021-06-08 20:01:55
almanach/camembert-base,9417f40ba702a9d18d6b1a2a9736ebc29c21cf77,almanach/camembert-base/pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-11-15 23:17:25
almanach/camembert-base,1f1de22a65b20eed63e590fe09d473de4256d5b0,sentencepiece.bpe.model,ONNX,Update sentencepiece.bpe.model,system,2019-11-15 23:17:25
google-bert/bert-large-uncased,80792f8e8216b29f3c846b653a0ff0a37c210431,google-bert/bert-large-uncased/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0336813fa3333c168229e8389d0d3bfe8cefa08f)


Co-authored-by: Nicolas Patry <Narsil@users.noreply.huggingface.co>",Lysandre,2022-11-14 16:36:14
google-bert/bert-large-uncased,ea51b8202ed01297fd828e7a93c51b7c71080a04,google-bert/bert-large-uncased/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-23 15:49:10
google-bert/bert-large-uncased,01b70af60f1ef55401a5154e379ffd50849e0c28,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-06-18 05:07:12
google-bert/bert-large-uncased-whole-word-masking,8b35f05561d0d917087166b71d3c2c83a39104b1,google-bert/bert-large-uncased-whole-word-masking/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (9eaf940db0616f9e134a496d54d19bccf5207b2c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sylvain Gugger,2023-04-06 09:39:50
google-bert/bert-large-uncased-whole-word-masking,243e32d468aa036bb006a5a087524ae036589142,google-bert/bert-large-uncased-whole-word-masking/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-23 15:49:11
google-bert/bert-large-uncased-whole-word-masking,8f2328b13bc53e69d970e8dc228228f258e8aa78,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-06-18 03:52:46
google-bert/bert-large-uncased-whole-word-masking-finetuned-squad,cca7eb4efca266eff710a8c7154ecbc382b78e77,google-bert/bert-large-uncased-whole-word-masking-finetuned-squad/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (353e76b256eb00b3c70ac272adc8473e063c654c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sylvain Gugger,2023-04-06 09:42:50
google-bert/bert-large-uncased-whole-word-masking-finetuned-squad,e58370afdbf1c0e757f51b77ad2a409d302bc7ff,google-bert/bert-large-uncased-whole-word-masking-finetuned-squad/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-24 05:16:21
google-bert/bert-large-uncased-whole-word-masking-finetuned-squad,3ad74b814ce167acfaed4ce5dec1f068586c679a,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-06-18 09:41:43
google-bert/bert-large-cased,0879dca57dc16fa0f759392a4dde1250698570aa,google-bert/bert-large-cased/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (e2762dab13d1e03b9c0d36fc52c20c604dec23b8)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sylvain Gugger,2023-04-06 09:41:58
google-bert/bert-large-cased,6f6045a787a7cbbfb9fa1fa326336653851e4724,google-bert/bert-large-cased/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-23 15:48:45
google-bert/bert-large-cased,397c2bfd0510a861401d57b0e3a351f75fb0161a,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-06-18 05:08:51
google-bert/bert-large-cased-whole-word-masking,4110364c3591c4609a3401e86f6c03a0495536fa,google-bert/bert-large-cased-whole-word-masking/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (eb685f3381786a3c994619f38ec11da908dfa0db)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Younes Belkada,2024-04-10 05:56:46
google-bert/bert-large-cased-whole-word-masking,65d8244f19e211e598657d22ae7aeea69dd143c3,google-bert/bert-large-cased-whole-word-masking/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-23 15:48:46
google-bert/bert-large-cased-whole-word-masking,d119e37ecc10a8afb1d320e64b693afca21903c7,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-06-18 03:43:37
google-bert/bert-large-cased-whole-word-masking-finetuned-squad,91e2b532e33a797ce7f356093360c6b274b8976c,google-bert/bert-large-cased-whole-word-masking-finetuned-squad/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (d82169cbad46cd5cceaffa84b0337499943f2458)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sylvain Gugger,2023-04-06 09:42:06
google-bert/bert-large-cased-whole-word-masking-finetuned-squad,3240f99852fc3f4c1bf7dff9db4035750c7e96ed,google-bert/bert-large-cased-whole-word-masking-finetuned-squad/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-24 05:16:21
google-bert/bert-large-cased-whole-word-masking-finetuned-squad,7016b7de2c7691b6e59e3ef01a26c686aa30a945,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-06-18 17:49:26
google-bert/bert-base-uncased,1dbc166cf8765166998eff31ade2eb64c8a40076,google-bert/bert-base-uncased/model.onnx,ONNX,"Adding ONNX file of this model (#40)


- Adding ONNX file of this model (0c8f1e29fcde62e318d506aef98a1d620e0270cd)


Co-authored-by: Asif  Mahmud <asifanchor@users.noreply.huggingface.co>",Félix Marty,2023-06-29 21:42:19
google-bert/bert-base-uncased,a265f773a47193eed794233aa2a0f0bb6d3eaa63,google-bert/bert-base-uncased/coreml/fill-mask/float32_model.mlpackage/Data/com.apple.CoreML/weights/weight.bin,undetermined,"Add Core ML conversion (#42)


- Add Core ML conversion (26c976dcb042f61e05f27fe2d9836a2c5237bfb3)


Co-authored-by: Steve Zhang <stevezhanggeek@users.noreply.huggingface.co>",Pedro Cuenca,2023-05-28 12:30:47
google-bert/bert-base-uncased,0a6aa9128b6194f4f3c4db429b6cb4891cdb421b,google-bert/bert-base-uncased/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#15)


- Adding `safetensors` variant of this model (18c87780b5e54825a2454d5855a354ad46c5b87e)


Co-authored-by: Nicolas Patry <Narsil@users.noreply.huggingface.co>",Lysandre,2022-11-16 10:15:39
google-bert/bert-base-uncased,dd4bc8b21efa05ec961e3efc4ee5e3832a3679c7,google-bert/bert-base-uncased/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-23 15:48:44
google-bert/bert-base-uncased,3d2477d72b675a999d1b13ca822aaaf4908634ad,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-06-18 05:06:34
google-bert/bert-base-multilingual-uncased,3da6b6aad5111664db74322f2158b7f93e09a717,google-bert/bert-base-multilingual-uncased/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (d6bb52797da8a006f4c4a679eb0680a8df7f58af)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sylvain Gugger,2023-04-06 09:39:29
google-bert/bert-base-multilingual-uncased,02732585e9537735787afcdf8548d2b01caa431c,google-bert/bert-base-multilingual-uncased/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-23 15:48:20
google-bert/bert-base-multilingual-uncased,c21946e58e81d672c77f1b6d0ad9ad10c71ffd17,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2019-06-18 05:10:54
google-bert/bert-base-multilingual-cased,fdfce55e83dbed325647a63e7e1f5de19f0382ba,google-bert/bert-base-multilingual-cased/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (d633b9d001cbef4b5f7131a3998272a3beab6465)


Co-authored-by: Nicolas Patry <Narsil@users.noreply.huggingface.co>",Lysandre,2022-11-16 18:22:54
google-bert/bert-base-multilingual-cased,ebdb80f5e8045cb7f0b43f23f1e83314e05a985f,google-bert/bert-base-multilingual-cased/tf_model.h5,h5/hdf5,Update tf_model.h5,system,2019-09-23 15:48:20
